mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19,mean_mfcc_20,mean_mfcc_21,mean_mfcc_22,mean_mfcc_23,mean_mfcc_24,mean_mfcc_25,mean_mfcc_26,mean_mfcc_27,mean_mfcc_28,mean_mfcc_29,mean_mfcc_30,mean_mfcc_31,mean_mfcc_32,mean_mfcc_33,mean_mfcc_34,mean_mfcc_35,mean_mfcc_36,mean_mfcc_37,mean_mfcc_38,genre
0.37908898748177977,0.23026532219575896,0.4094395706998072,0.9010182981398609,0.614173186101355,0.5851484021136124,0.5200380178742049,0.3314074991535705,0.6138815830449083,0.6111037232079648,0.4677203144552984,0.5526728322946991,0.6189927984081777,0.28748980677486025,0.6657634665647862,0.6318502074364528,0.41905655766348937,0.3438240936779925,0.5999446117270402,0.6358875079424107,0.27086542870352026,0.40807449310422517,0.5149395597160847,0.49319751400299044,0.449746331023881,0.4996872761348397,0.4180705266659654,0.5186623671851486,0.47649268865439726,0.49420128742674385,0.39858285829543294,0.4787564243094381,0.4946412540805601,0.5348409361573728,0.45243921103646595,0.5859043325513413,0.4344123611311909,0.5746603091134156,0.43094229205108747,5
0.28191982824135947,0.5382249463396194,0.47674713145692954,0.44363020567537925,0.596352027583898,0.6006072662483394,0.6385031503126128,0.48489404683504916,0.596094447478785,0.6002834183283429,0.6353541016965258,0.48232426074435675,0.667572434338716,0.4404089716004769,0.5659652904090609,0.7086173743602904,0.47647534536572594,0.4933931050318673,0.508666472558428,0.5619807864640337,0.4272355851761849,0.4208448557645515,0.4297665620409418,0.5550545415548679,0.5983229832349917,0.5377277578333524,0.35038910687958036,0.4934957594257853,0.5115660914405763,0.49170410437455236,0.37693331243566747,0.46818950900612666,0.3967300351266615,0.5825299337878546,0.639442447787258,0.6524238367955458,0.5165336923235453,0.47000982414230064,0.2920539467731646,2
0.3611968822988787,0.39114438278658414,0.5913863615148544,0.6487508356209861,0.5609712480332985,0.4831404772860353,0.5645162995377191,0.47603122562465183,0.5072992375523875,0.5554178858669954,0.3864492975980046,0.43097101393309517,0.7311548430005556,0.4741027654847011,0.555656330640256,0.6970953705008585,0.5405042787172314,0.6085224964361357,0.5113746778385018,0.6124934967602204,0.5920983205448977,0.5061310891437102,0.3883330522761931,0.6484989378241576,0.4203227709701605,0.45214153232953697,0.3908251522727836,0.3217497916990217,0.3876340397139357,0.5269575536711352,0.4203701481124793,0.7087779677900197,0.5882120574196997,0.4966212917878134,0.597146293172002,0.4803957865786909,0.444474360481747,0.4230276676952185,0.3423728006861246,8
0.35081508391953725,0.5884731095545312,0.3781809002450118,0.672914562510452,0.45446311509501947,0.4937126293922415,0.52852543707797,0.5141432638260912,0.5832511160359242,0.5068828458075547,0.5423337583420144,0.4968833286226744,0.6276776058931609,0.2797609246818164,0.5023634320957052,0.5668341239396124,0.460993872132922,0.35254171141734847,0.6476352718622094,0.5918420490960217,0.47411378426441547,0.4671450852932533,0.451421645671919,0.4553508507640074,0.5154565346527413,0.47302680966751504,0.4528415580863259,0.3005652139347332,0.5809009086143926,0.4599877787419129,0.48971440060893645,0.42884988858561085,0.472468698389136,0.49347695349999376,0.3717769654838263,0.5070173782400385,0.5168324316520707,0.3401973156190301,0.35469702916095025,8
0.1953859078144604,0.5037830776920798,0.5419071869972998,0.6549101984832343,0.6786554777247175,0.4899033671604739,0.6736602874850449,0.4172982934915556,0.5956635588224609,0.6133934128938675,0.5433026443982264,0.4987281854262444,0.7947171226575026,0.49924657069629264,0.5288152394519949,0.6161118782944414,0.6066814107539801,0.543135940866656,0.6774630810933226,0.7305721064075169,0.5976451422594533,0.5947745460420014,0.6186558356948452,0.503176225687015,0.5018342112588272,0.6872622219191725,0.5519113698865699,0.409475185714504,0.4331526095778022,0.572499179510839,0.5374377799265152,0.5466588882002946,0.34192025890935457,0.329882414719748,0.33050165427590683,0.3897726945402194,0.3332610302491337,0.518364694743568,0.5858624982657845,7
0.3808566373842394,0.4479724742866026,0.5059867454768051,0.2689543742523536,0.5650433752542982,0.47209107932969707,0.6891744009306092,0.38099574750569404,0.5828385704133473,0.743354298968659,0.5784211512416849,0.6365454577175012,0.4990883898851669,0.40012896731960945,0.6167968255787322,0.645831240367383,0.77302497803278,0.7308934735330058,0.5389643415192797,0.7269279947973831,0.48747958761405547,0.45521518069520833,0.5524344929734245,0.5931450435455468,0.5095247700169855,0.610195458424079,0.6137768697794036,0.5643145182506171,0.49915547720898834,0.4918364631973039,0.4746182368228575,0.6212181551493474,0.43714976417885837,0.3137392624950673,0.3718533083723729,0.559778388790332,0.4511256725599011,0.5706427992755008,0.5073875104639893,8
0.7614511869414541,0.43734860997111547,0.5498827963423321,0.6113350136023796,0.48045152857898243,0.8300305246993294,0.2760582322126768,0.6976625081103235,0.38443283478434015,0.8726570037298262,0.3829644262980152,0.8806547325506955,0.5209647295957964,0.5366991900474626,0.26992807478486347,0.7413501971868701,0.2764327597415722,0.48279636300468104,0.3769328761195918,0.4878082052088765,0.20786436305993783,0.43124416846187186,0.4237596031751372,0.4724148026299846,0.47256483441114433,0.40883503318421105,0.3344319144490608,0.365863160063262,0.37611172858568903,0.3843719098435357,0.37767070178018125,0.37626954519675504,0.3860038642740945,0.4676155019197038,0.4536503636833609,0.41853685492727394,0.28329801602483395,0.33442523281500974,0.31468240448836426,4
0.3780345690478139,0.3887833807599771,0.5534461108262017,0.5369261899293682,0.5140803756838257,0.5767988332443207,0.5900547235914423,0.49574113553432814,0.619241019459498,0.6968220578452704,0.6153994344699867,0.6664077842862193,0.6979869744237712,0.48370411039586136,0.4521347819352332,0.5837568635949795,0.4908297734428507,0.575451593954281,0.588414082009304,0.5841979961397343,0.39719059716507105,0.5103497998409696,0.4905527646591107,0.5521567493920495,0.4427453986362654,0.38459072891020585,0.3552055469429242,0.49175683618310434,0.43927725774742205,0.46171868418079637,0.2704985857727808,0.5160045612192002,0.5942211575858728,0.5128806220620055,0.3802387568347151,0.44237446446221435,0.38823216342915035,0.379486299173491,0.3124975987310546,6
0.3012837203929964,0.523302740049107,0.4682286927832399,0.4688245838607178,0.5328813354520355,0.4506006762400772,0.5812955492002526,0.43075212019122283,0.5344739129876955,0.4423031869301983,0.530707018856628,0.36166990969770585,0.562712924850156,0.35080659341298,0.748099672764397,0.6895446148120922,0.6439037049127911,0.6073363640199515,0.58809623218369,0.5726414970338707,0.19064043088141902,0.3539748175452087,0.37496773556454516,0.6057659752041086,0.5056064939715952,0.5646885669857625,0.44096636275470485,0.4448502274426805,0.41854606384678567,0.45347017317062993,0.5905123400254007,0.763609934552648,0.696191404359743,0.5209549234669091,0.38275956721198207,0.21818778025318972,0.3431958974790363,0.5733174439078048,0.48290057467615943,0
0.3962833314530129,0.4294550517590558,0.39993040507289135,0.5251461374303943,0.4596982637850483,0.4128538051275247,0.618145933764116,0.37406165548971504,0.5339063281963213,0.68915914078283,0.5290168804844751,0.5792883728089759,0.694913942834815,0.43022057324908786,0.5252354653514111,0.5017213720064301,0.449275151897893,0.5200857640611757,0.5016671400171654,0.5617974311723957,0.37894063312759285,0.4735722139780037,0.4852189960337473,0.4970755598479551,0.46118012130631014,0.4686423319807984,0.3200177987104293,0.5092132843546355,0.5061895049161875,0.5473588916407593,0.36340382860536974,0.4882147452880486,0.5336163439541227,0.5709749427362847,0.521354293637055,0.5289954474848901,0.381048669917042,0.3516004116545941,0.31705466749431804,8
0.38474563418607305,0.3069769252689058,0.48048665355613435,0.587712110908389,0.6328159579684836,0.6461015653527284,0.6619390149579818,0.528518412624026,0.7271667282482079,0.6635199425716787,0.6543785808453221,0.4907554687899097,0.6451370624049153,0.43139227441092337,0.5104815851718633,0.6471488916486103,0.558656749007809,0.49877792187680087,0.5412990171317564,0.6105008137068735,0.39936932410037157,0.43551590847977645,0.3608736343928255,0.5108884534023319,0.515197886886775,0.6057161021964804,0.44385993478014985,0.4302163474171914,0.32379106120942225,0.4215023502847356,0.4551387008177623,0.5121260388392788,0.28495738386272185,0.3584182996507842,0.5173348138286189,0.6421927803713314,0.5974846133147595,0.7373815091371186,0.5197100089297412,3
0.35289103499554764,0.5798068850599037,0.5433074376698406,0.5488855495442008,0.44453367040279435,0.5279063879502914,0.5455428522635749,0.44812199417740406,0.5591194491746846,0.40660460800731196,0.5151305534012784,0.5468962031256732,0.6981924161920857,0.40215358193185646,0.6076544754658982,0.5748677645796917,0.4805178019235096,0.4878738989448867,0.5704383496202038,0.773715239316922,0.5372416539650977,0.5725560193801127,0.5340326501978541,0.5602096966527246,0.5045154306914091,0.6208733281324459,0.41313800980836146,0.43307807753238986,0.48996952706133334,0.5422934658161421,0.43602104107507955,0.41183865862778496,0.2718014206765938,0.5115230705377849,0.6900707032683022,0.7069188010350725,0.47035760226923,0.492426323795778,0.41835043537188177,8
0.7728937109913321,0.2668518237067311,0.3875029106826517,0.7698474241461485,0.30032163538068557,0.7785988917449956,0.35862877057788956,0.5731017118659343,0.3737941063626401,0.7731858741704493,0.36795766396472795,0.6805016816659454,0.5001360383104071,0.458351013821784,0.4188824160678174,0.5234027777794729,0.37070401776087963,0.6991707905941098,0.8638515012656212,0.9735668264749208,0.9077215915071848,0.5961914798077479,0.47241050195982154,0.4460267548851132,0.5427196333327419,0.5534989833368058,0.5057813204676145,0.3643270927367005,0.39217472075753534,0.2957540003089105,0.4152293058413281,0.4056089215876736,0.28946996801462066,0.25151292911057677,0.3766621477322218,0.4458496804380507,0.4323731322084057,0.4818440451846244,0.464753787675073,4
0.6553845928062872,0.6128675869626345,0.2895442992262598,0.5258933298550769,0.22930824366476216,0.51954893650909,0.25792381163067146,0.4418331543921449,0.5020937000018657,0.5958522440595815,0.16642277968170233,0.3831524406136959,0.47082997732834325,0.41733223490874993,0.5073959716662939,0.7057696284096611,0.4075460973175744,0.36598585232969755,0.4627622289349703,0.3104200184300583,0.4028113255997049,0.5896701193329613,0.7633538114637299,0.45182472697935805,0.4778140874614249,0.614670315540488,0.6066539772484283,0.49456488261705506,0.4350148221857594,0.037936740937558444,0.37396661687795674,0.7884927939613291,0.5609989323621859,0.3004708185892677,0.3057398536033592,0.21779256548383794,0.1394958103055174,0.0,0.42376469256193827,1
0.20112504694116,0.7916998893640501,0.3432463840057285,0.0,0.4373356150913403,0.0371283743700786,0.24915238071890067,0.3862482696561112,0.6633853670095196,0.4712854788182992,0.6187495537540056,0.49497159807715113,0.6929023696286202,0.4210121783074684,0.6777943285815259,0.7675926576331473,0.7942955343038657,0.7239551602570811,0.8276339861896684,0.7827870530957435,0.5234962868532352,0.36560253224571404,0.4435263158121934,0.5061865089508567,0.5422389908973002,0.5846059137503177,0.5916088711497745,0.5333674337366606,0.45111007374944023,0.4686275209151994,0.5653110522410572,0.7779291191509916,0.7306193860396885,0.6355244358614672,0.7566766929075879,0.7950379303853665,0.5724030055606457,0.5329897365571671,0.5853452716756946,0
0.33935911736861224,0.5603815037716194,0.5573860762668424,0.6100838787480438,0.5108097231609592,0.571026406048917,0.6056492997948185,0.5634337064947618,0.6873120954437719,0.6610681878362197,0.5859794757643735,0.4831045818775145,0.5120836989540046,0.45406411214120923,0.7736648823918245,0.7573155931673134,0.5573466206875133,0.5138114348861303,0.5357802463000689,0.4599707603228527,0.35956645821312133,0.34216316142962705,0.4076443792040549,0.4686068380971937,0.5360187284416482,0.8176322926087956,0.17783103991673874,0.40219565508266625,0.5990084539731674,0.27122054344535673,0.33456830914679186,0.6011659627269738,0.7811008526100612,0.5100770381655533,0.596665740752919,0.31643364900935017,0.5249987960489249,0.1341511059163416,0.028105148194047525,8
0.8133571370342475,0.4849567806986655,0.3739339571022401,0.6843593807784107,0.19493478729152144,0.7747793622846306,0.19441492346623557,0.5952039789602114,0.27779830289699425,0.7052189335369636,0.09598997100084172,0.7307208559249215,0.32882979156465436,0.39504877312498304,0.2528326776840899,0.6149108261255996,0.177338545108586,0.5370996627774968,0.4121713756082927,0.5593192697327666,0.421855013954102,0.472812203326833,0.43079418636898925,0.4233919221137317,0.419198618154768,0.45256325976840384,0.3251293433961267,0.3814624071285259,0.32937304383101074,0.35110165444716035,0.37574646828157876,0.44367312601901454,0.391430253973741,0.3423956123663968,0.43337740955695586,0.4686982460481557,0.3443605126730466,0.3131153005830954,0.3530931448124993,8
0.2954325485092247,0.4175479117097365,0.42574275416194973,0.5967103489588643,0.5503890036533093,0.5297562516142192,0.5871316269524246,0.5094076298384141,0.6211822612117281,0.6691711344935791,0.524000277738303,0.6774606902897378,0.7078250277202035,0.5085110325132466,0.5801903032489526,0.6692328818590982,0.4052013064473795,0.545315586370655,0.52050728154246,0.6497831488160647,0.3721894923294035,0.4495011832873475,0.44422503516716544,0.5740833139544428,0.5425611253164339,0.5507391606203188,0.48964648725596244,0.3180542487183405,0.44577731904431006,0.5579052430401413,0.49259117117694096,0.4337250370029852,0.3860216758483279,0.5679919104742548,0.5556790644298784,0.49726446058464746,0.5666175003480876,0.5998690349308153,0.4290378641511623,6
0.7263993542532166,0.43195576666419117,0.40425717979562437,0.6469782271442948,0.3217640680236881,0.49534570414718787,0.31980066950806013,0.5210407282064248,0.3798646434110957,0.48401349941484073,0.22687973795311267,0.5490209056202797,0.4178747947737703,0.45684753631560243,0.35221132670635147,0.5081528891471099,0.2944214725557385,0.23752617334766557,0.4057794322621948,0.5164659857544148,0.49328119832736184,0.37691953657007454,0.560136655196922,0.5304926239781054,0.6098504003989629,0.5560276941270804,0.39782192045457304,0.32645206881824906,0.45983050555279453,0.26348215826762245,0.3627873780921069,0.44089263482733126,0.48721205289257136,0.5343549802748374,0.5539837826440713,0.5099170275401784,0.4504640865180423,0.37746004900689384,0.2245813319077248,8
0.919215943149243,0.3412833475446006,0.4068768593992164,0.7556886438612263,0.2482128203905737,0.7268107533627959,0.3126864632707117,0.5608134162397395,0.41464178407702945,0.729801556915069,0.27244435912945447,0.8519839925709918,0.4012397338276771,0.5368084866564855,0.29654620132467513,0.6944173092960474,0.3513357982282403,0.5034295457718088,0.36899326819082345,0.6768414843253616,0.23731183011327622,0.500633164845518,0.4632173221308112,0.48626336634220935,0.5283074524820323,0.5272845126514975,0.35910288158456827,0.39662209930860315,0.33474789245334513,0.37142538585023704,0.35594858454392003,0.42092266007051876,0.3099859951885001,0.30516485406728583,0.3724732947663668,0.2976077995037588,0.25986428664115685,0.35486482637235567,0.2978609826781594,5
0.320679877890159,0.4245677884543211,0.5675848878708352,0.5422520780972695,0.599199265762348,0.3515926639454113,0.44181545357275803,0.5982615259704503,0.5241360169355003,0.5139350626680156,0.5552382954891204,0.5738086120835251,0.71759929224369,0.44748048137458585,0.4483289286978779,0.7133637671638213,0.5330433962134976,0.3533555058728127,0.6031389940966995,0.4448579413158982,0.2705452833914359,0.3449474673747001,0.5468199383926892,0.605309194470886,0.6962020170858054,0.6388196010761168,0.6049629091513663,0.5003914467420021,0.4646739497814726,0.5132658850412463,0.37925136743836924,0.46485282047285315,0.4499853664810428,0.5766470420685923,0.524110675058389,0.5530874922557685,0.5455705643295335,0.5681797993097388,0.4111414477750652,4
0.3700708231121745,0.4711056297279044,0.5061781524373323,0.6891940784315795,0.6192941812122879,0.4673853568001767,0.4973960669909488,0.4605361825649922,0.5685888930656662,0.4399029013098056,0.5217468251314347,0.5411177498387122,0.685921477139226,0.45327161774534847,0.5832470826444748,0.6822598348686815,0.5157794984465216,0.4278876920161882,0.4596863895116312,0.4655613128262087,0.22455090706187741,0.35964905265519775,0.4797128838595038,0.49905126265294264,0.5402386009818458,0.5688884173798856,0.44769903841795505,0.4487557996057243,0.3419234519864691,0.531140223571275,0.5310474156053451,0.5672020481453892,0.3287592523888028,0.4462915967620348,0.3943705803861882,0.5071089155517354,0.3926010691652705,0.5455007649739382,0.4647288402393469,2
0.14714012995377396,0.6732895521349036,0.554898549427806,0.4189612227667871,0.712718834401078,0.6289347068322855,0.6999916087900148,0.5512791586704977,0.7728859563468531,0.4521064373829149,0.5329373238534252,0.46315599567538623,0.7247579639138891,0.4936061288504491,0.707586702987721,0.7896630491737722,0.6669519099132314,0.4793651173069061,0.6824263691650001,0.7643134471467854,0.5944468094158712,0.3895946390381035,0.36789553351102094,0.5625973425076531,0.6170703455170228,0.4649288008275448,0.41300685860646075,0.5694338476587899,0.5379347597103579,0.3126219479228522,0.34163653327869475,0.6547413960255467,0.6936463391252917,0.5309220156743947,0.5438184856102893,0.5448830587354762,0.26565156466619483,0.385967449648011,0.527702704856047,0
0.33689464590622636,0.5007477501409535,0.5459495743509694,0.5153135984726508,0.46226324725625156,0.4639610071674343,0.635580253130174,0.44245384155874573,0.4946160775746991,0.5664144545851733,0.5907419860434551,0.6559191609289914,0.7395710022604525,0.3055458942246948,0.4959297309310858,0.5218417659587902,0.3561670543985763,0.5888414038415088,0.5565507387505968,0.5394405983423219,0.4706168907604836,0.4252429151651094,0.4285657691544658,0.6183841913036835,0.6446935531586873,0.5723584000854608,0.3778623365308524,0.2737763294409295,0.3841862175163207,0.48588934642692433,0.5263052126765675,0.583967834069351,0.39891373921021595,0.4518960916738677,0.5267816311805522,0.5460833686580203,0.4135946823226498,0.5250224691891123,0.4464677273300586,8
0.2310216090032643,0.39596337317969466,0.5687993635987467,0.44231127754283417,0.4804589850831342,0.4960474419219274,0.6492998484996229,0.5859403287401652,0.6981584204517453,0.6381000184117521,0.7542240393334059,0.7640101149551228,0.8673959842282329,0.5435032606319647,0.55438000545836,0.6867028843768448,0.5990627314785584,0.5342750385517383,0.5959815082535262,0.5798209044417368,0.5514347736769016,0.62087150791236,0.5907476785981314,0.5973581671405862,0.6086713475784632,0.5597702468410723,0.4467687800457499,0.4759220280262305,0.43959993381880597,0.5610051916466579,0.4366830776796889,0.5359722986359797,0.5383001669876223,0.5668299986085265,0.535089099483,0.5294748085116432,0.43866405183708373,0.4759365004112743,0.45811677822496055,3
0.3980822561144256,0.3949330271108464,0.4505358810694441,0.5721641337476425,0.5573887076391004,0.5639226869816104,0.5704331522564889,0.49708727527791585,0.6471628228530625,0.5984411880049667,0.5307379167442788,0.5997756387517492,0.671991218592544,0.41008461700462845,0.5935111469349428,0.652415763667619,0.46924973733176156,0.5249354261819316,0.5648900529454507,0.6095617705278902,0.326837669612298,0.43219856873476414,0.4661530381541592,0.5235826354626925,0.4823148885877834,0.5479127513992159,0.39425897349342376,0.4833931113866344,0.4119052751060378,0.49490616373060087,0.35127126756119365,0.4376378929893023,0.33911455443111005,0.4436167571633087,0.5037796621899686,0.5190356060673705,0.38668301793210624,0.5110947573660914,0.3352252159136572,5
0.7067408496955373,0.5743243733699457,0.4474933349135394,0.6136710783470902,0.4751371162174281,0.6919719358766655,0.4115516582446535,0.5758057667245048,0.5014796268311197,0.6434287827739327,0.4530406966252982,0.6031862539762557,0.42957715423538106,0.3605717383394645,0.35799784057941997,0.42080508512864667,0.29492203626658553,0.4555560110003686,0.4613133774627431,0.5636978145677549,0.5459184291461641,0.44680374325178807,0.5183956307120656,0.45792960116864606,0.48549222335454645,0.3570272739107595,0.3522252654878722,0.36034203398027415,0.3421804665514738,0.21101786799239874,0.2593094843238978,0.3830712770897056,0.4457945429676424,0.38386357378845337,0.39001274298482824,0.2838508046607359,0.2695082245704266,0.2506633952934861,0.18477906983146078,7
